title,ingredients,original_text,source,id,created_date,updated_date,created_by_id,created_by,is_sample
"Tyúkfi, azaz csirke cipóban való","","A csirkét tehénhús-lévben fel kell tenni, egy kis írós vajat is kell belé tenni, citrom-lével megsavanyítani, szerecsendió-virágot, borsot, gyömbért illendőképpen belé vetni, az igen szép cipónak a tetejét kereken kimetszeni és meghámozni, és bélit kivá jván a cipóját vajban meg kell rántani; úgy kell osztán a csirkét belé tenni, és asztalhoz vinni.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc533","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Tyúkfi, azaz csirke borkőben való","","A csirkét meg kell metélni, tiszta vízben fel kell tenni, meg kell főzni, egy kis szalonnát kell belé tenni; mikor osztán megfő, meg kell abárolni párolni, egy kis kenyérbelet is kell belé vetni, egy kis petrezselymet is, szitán által kell törni, mikor felakarják tálalni, akkor kell egy kis borkövet, azaz hordó falán lerakódó sót belé tenni, amennyivel megsavanyodik, azután úg y kell feltálalni.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc534","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Báránybél édes téjjel","","A báránybélt igen szépen tisztítsd meg, tedd fel tiszta vízben, sóban, főzd meg, megpárolva a levet szűrd le róla, és édes téjjel tedd fel, főzd jól meg, amint illik, midőn megfő, egy kevés vereshagymát aprón megmeté lvén rántsd meg vajban, és töltsd reá, azután bors, gyömbér, sáfrány belé, és mikor fel akarod tálalni, a bélt metéld el aprónként, rakd tálba, és a levet töltsd reá, vidd az asztalra; ha pedig téjfelt öntesz reá a téj helyett, annál jobb lészen.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc535","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Sódar gyümölcsös lével","","A disznósódart elsőben forrald fel vízben, és vond fel a nyársra, süsd meg, azonban míg sül, levet így csinálj néki: bort, fejér cipóbelet, ha borod nincs, ecetet helyébe, tégy egy fazékba, tehénhús-lével együtt, főzd meg jól, minekutána megfő, szűrd át a szitán, de arra vigyázz, hogy se igen sűrű, se igen híg ne légyen: azonban a sódart a nyársról levonván metéld el szépen darabokba a húsát, és dobd abba a lévbe, főzd meg jól; midőn fövésében volna, kóstold meg, hogy ha elég ecetes és mézes, ha kívántatik, többet tehetsz belé, ahhoz mandulát, és laposan metélt és cifrázott körtét, abba bors, gyömbér, sáfrány, és jó melegen tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc536","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Sódar szegfüves lével","","Elsőben a sódart vízben forrald meg, onnét kivévén nyárson vagy rostélyon süsd meg, azonban csinálj levet néki, amint szereted; borban fekete kenyeret, vagy jól megpirított kenyeret meg kell jól főzni, a szitán szűrd át, abba méz, bors, gyömbér, szegfű, hogy megérezzék, mazsola, mandula, és a húst lemetélvén a csontjáról, szép darabokban ted d a lévbe, vidd az asztalra. Ha pedig körítésnek akarod tenni, tégy ízlésed szerint.: akkor egészen kell maradni a sódarnak, és úgy a körítésnek tenni.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc537","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Malac hidegen","","Megtisztítván a malacot, tedd fel tiszta vízzel, sóval, almával és vereshagymával együtt, mikor megfőtt, párold meg, és tiszta fazékba rakván a levét szűrd reá, hogy sűrűcske légyen, abba bors, gyömbér, sáfrány, méz, főzd meg, míg kívántatik; azután a húsát rakd tálba, és a levet szűrd tálba reá, hadd aludjék meg, légyen annyira a leve, hogy a húsát lepje el, és midőn megaluszik, metélj lémonyát vagy citromot szeltenként, mandulát, apró szőlőt, és a malac szá jába tégy egy almát vagy citromot, ha vagyon, és tálald fel az asztalra: ha az nincs, úgy is jó. Némelyek meg is ecetezik, hogy savanyú légyen: tégy ízlésed szerint, amint szereted, csakhogy ecetesen nem könnyen aluszik meg.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc538","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Tyúk-saláta","","A tyúkot megkopasztva vond fel a nyársra, és szépen süsd meg, azonban amíg sül, egynéhány tojást főzz meg jó keményen, dobd hideg vízbe, és tisztítsd meg a hajától; a tyúkot a nyársról, ha jól megsült, vond le, és szépen vagdald fel, rakd tálba, és hideg jó bor ecettel öntsd meg; ez meglévén petrezselyemlevéllel rakd bé felül, és a megfőtt tojást négy darabra hasogatván rakd reá felül: jó étek, aki szereti. Ném elyek az ecetet megborsolják, és úgy öntik reá, és felül is meghintik borssal; tégy ízlésed szerint, amint szereted, úgy csináljad, és tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc539","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Hagyma lével","","Metélj szalonnát, mint a salátára szokták metélni, azt pirítsd meg, vereshagymát bővön metélj bel é, ecetet tölts reá, és egy kevés bort; bors, gyömbér belé, és akarmi sültet felmetélvén azt a levet öntsd reá, jó melegen vidd fel az asztalra tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc53a","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Tehénbél spékkelTehénbél téjjelGömböc tormávalDisznófő, torma melléje","","Ezek közönségesek a magyaroknál.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc53b","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Kolbász, lévre","","A kolbászt tedd fel káposzta-lévben egy fazékba, hasogass petrezselyemlevelet és gyökeret szép vékonyon melléje, és megmetélt vereshagymával főzd meg jól; egy parányi liszttel ha a levét megsűríted, tégy ízlésed szerint; ha a káposzta-lév igen sós lenne, vízzel elegyítsd, bors, gyömbér belé, és kenyérszeletre tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc53c","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Másképpen","","A kolbászt süsd meg, szépen felmetélvén rakd tálba lapos kenyérszeletre, és tehénhús-lével öntsd meg: felül borsold meg, melegen vidd az asztalra.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc53d","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Rántott körte","","A körtét tisztogasd meg szépen a hajától, szokás szerint, a tűzbe hányván és metéld négy-négy darabra vagy ketté, és egy serpenyőben, vajban, mézben rántsd meg, vidd az asztalra. Ha pedig almát akarsz rántani, nem kell meghámozni, hanem vagy egészen, vagy kettéhasítván úgy rántsd meg, a magvát és magházát elsőben dobd ki: igen jó étek.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc53e","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Rizskása téjben","","Megtisztogatván a rizskását, tedd fel édes téjben, és főzd meg, mint az egyéb kását: abba só, és mikor feltálalod, a tálban felül gyömbérrel hintsd meg.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc53f","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Rántott kenyér","","Egy tálba üss két vagy három tojást, törd meg jól, azonban szelj kenyeret fél ujjodnyi vastagságra, mártsd a tojásba, és forró vajban rántsd meg.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc540","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Másképpen","","Szelj vékonyon kenyeret, pirítsd meg, rakd tálba, öntsd meg forró téjjel, azután tojásba mártogatván rántsd meg vajban, és úgy tálald fel, fűszerezd meg.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc541","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Kék káposzta","","A kék káposztát orjával, azaz a sertés hátgerincével szokás főzni, jó zsíroson, és mikor megfő, jól cukrozd meg, hogy jó édes légyen, és melegen tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc542","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Tyúkmony-saláta, azaz tojás-saláta","","A tojást főzd meg jó öregen, dobd hideg vízbe, és szépen a hajától tisztogasd meg, mesd négy-négy darabra, rakd a tálba: só, bors, ecet reá, és felül zöld tárkonnyal, és petrezselyem levéllel rakd meg, és vidd fel tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc543","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Más meggy-sása, azaz meggy-mártás","","A meggyet szedd le a száráról, két font [1 font = kb. 0,5 kg] vagy két icce [1 icce = kb. 8 dl] meggyre egy icce vizet vagy bort tölts, abban jó lágyan főzd meg, hogy megfő, szitán szűrd át, és újobban a szitán átszűrt meggyet főzd meg lassan; de igen keverd, hogy meg ne égjen, s mindaddig kell főzni, amíg a tányéron megáll, és el nem terül, azután csináld üvegbe. Ha akarod, deszkára is ki teheted, s felmetélhedd, borban megolvaszthadd. Ha akarod, mézzel is főzhedd, a harm ada méz légyen. A nyers meggyet kifacsarhadd, annak is a levét így főzheted, jobb is ez.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc544","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Rózsa-kása","","Egy csuporba két tojást kell ütni, abba egy kis rózsavizet, azaz rózsaolaj és víz keverékét tölts, másfél kanál nádcukrot, egy kis liszttel jól öszvekevervén hogy se igen híg, se sűrű ne légyen; egy serpenyőbe egy kevés vajat tölts, mikor reá töltöd, ne légyen igen meleg: mindaddig keverd, míg megsűrűsödik, és szenet szíts alája, amíg szépen megpirul.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc545","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Mondola-pogácsa, azaz mandula-pogácsa","","Mintegy két marok mandulát tégy a tűzhöz, mindaddig melegítsd a tűznél, míg a haja leválik, ruha között nyomd meg; a haját lekoppasztván egy réz mozsárban törd meg, egy kis rózsa vizet, azaz rózsaolaj és víz keverékét tölts belé, hogy olajat ne eresszen, mikor töröd, egy darabocska nádcukrot vess közé; hamar törd, hogy meg ne keseredjék a mandula, egy fél citromnak a levét facsard belé, mikor fél törésben van a mandula, ne törd igen lágyan, hanem darabos légyen, töltsd ki egy tálba: aprón vagdalt citrom haját tégy belé, úgy kell ostyára kenni, és sütőlapon megsütni, de a sütőlapot melegítsd meg: aki úgy szereti, hogy felül fényes légyen, a szitált nádmézben két kanállal és egy kevés rózsavizet tégy belé, erősen habard három óráig szüntelen, de a kanalat a homorulatával ne fordít sd, csak egyfelé keverd, de meg ne állj a keveréstől; mikor immár fél sülésben van a mandula-pogácsa, akkor kell a rózsavizet s nádcukrot reá tölteni, meg újobban bétedd, hadd süljön: némelyiken szépen felnő a nádcukor, némelyiken csak lapos marad; ha pedi g ember úgy akarja, anélkül is jó.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc546","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Szegfüves sása, azaz szegfüves mártás","","Bort, mézet, ecetet, egy kis fazékba csinálj, vess borsot belé, és szegfüvet: ropogtasd meg, hogy a méztől megsűrűdjék, tartsd melegen, hogy melegen adhasd fel; nem kell ebbe cipó.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc547","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Gyömbéres sása, azaz gyömbéres mártás","","Ezzel is úgy élj, csakhogy sáfrányt tégy a szegfű helyett, s gyömbért bővön.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc548","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Őszibarack-torta","","Szépen hámozd meg az őszibarackot, szeld le a magváról, egy tálban fahéjazd, nádcukorral édesítsd meg, s amint szoktá k a torta fazekat csinálni, úgy ennek is, rózsa vagy majoránna vízzel öntözd meg; ha pedig olyan vized nincs, borral is megöntözhedd.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc549","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Dinnye-torta","","Hámozd meg a dinnyét, amint szokták, belöl is a sárgáját vesd ki ott, ahol a magva áll, vágd meg aprónként, mint az almát szokták megvágni; fazékba vagy serpenyőbe tölts mézet reá, két vagy három tojást is üss belé, sáfrány, bors, gyömbér belé, azt mézben főzd meg, hogy megfő, tedd ki, hadd hűljön meg, apró szőlőt hints reá.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc54a","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Mozsár-fánk","","A rézmozsárba tégy tojást, vajat, forrald meg, a hideg téjbe habarj ribizlit, s tojással öszve öntsd a forró vízbe, fedővel fedd bé, hadd főjön meg, s tálald fel. ","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc54b","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Liktáriomok, azaz befőttek csinálásához megkívántatott méz készítés","","Ha nádcukrot akarsz olvasztani, egy font [1 font = kb. 0,5 kg] nádmézre egy icce [1 icce = kb. 8 dl] vizet tölts, egy tojásfehérjét habarva tedd belé, s úgy főzd meg, hogy egy kicsinyég sűrű légyen, és szűrd meg szitán által: mindenféle liktáriomhoz jó lészen. Ha pedig házi mézből akarsz liktáriomot csinálni, tölts minden egy icce mézhez egy icce vizet, s tojásfehérjét habarva tégy belé; ha sok, két vagy három, ha kevés a méz, egy tojásfehérjét, azzal főzd meg, hogy kicsinyég megsűrűdjék, szitán szűrd által: ez is mindenféle liktáriomhoz jó lészen.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc54c","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Görögdinnye-liktáriom","","A görögdinnyének a haját szép vékonyon hámozd meg a zöld hajától, a bélit is jól metéld el róla, csinálj lúgot meleg hamuval, szűrd le a hamuról a vizet; mikor leülepszik, a meghámzott dinnyehajat dobd belé, nyolcadnapig tartsd a lúgban, de megnyomogasd, hogy a lúg felül légyen a dinnyehajon, azután minden nap tedd új tiszta vízbe, míg kivonja a hideg szagát, s azután mézes vízben főzd meg, s ha jól megfő, ruhával nyomogasd ki a vizet a dinnyehajból; de meg hadd hűlni, s úgy rakd osztán forrott mézbe, s főzd meg benne lassú fövéssel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc54d","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Apró veres szőlő-, málna-, eper-liktáriomok","","Akármelyiket roncsold meg, s szűrd át a szi tán, hogy a magva által ne menjen; egy icce [1 icce = kb. 8 dl] lévhez egy font [1 font = kb. 0,5 kg] nádcukrot tégy, s egy tojásfehérjét is habard belé, azzal főzd meg, és szűrd meg, ha felforr; és újobban főzzed, megsűrűdik ugyan, de gyakran kivedd, meg ne égesd: olyan sűrűn főzd, hogy ha fatányérra cseppented, gömbölyegen megálljon; mikor meghűl, töltsd üvegbe, vagy formába; nem árt citrom-levet is tölteni belé. Akármely liktáriomra jó, ha úgy főzhedd, hogy meg ne égjen.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc54e","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Fényes birsalma-liktáriom","","Mosd meg a birsalmát szépen, de ne hámozd meg: hasogasd darabokba, de jól kimetéld a kövesét; metéld falatokra, tedd egy fazékba, feljebb légyen a fazék félignél jóval is, légyen mintegy negyedrész híja, töltsd meg vízzel a birsalmás fazekat, főzd meg jól, hogy jól leapadjon a leve és sűrű légyen, töltsd ruhára, s facsard ki jól a levét, s ha meghidegül a leve, annyi font [1 font = kb. 0,5 kg] nádcukrot tégy belé, ha több is a nádméz egy fontnál fél fertállyal is, nem árt, s amennyi font a nádméz, annyi tojásfehérjét tégy habarva belé, s azzal együtt főzd meg, míg jól felveti a habját, s ha megkeményedik a habja, szűrd meg ruhán által; de belé ne facsard a habját, hanem minekelőtte megszűrnéd, szedd le kanállal; újobban főzd meg a tűznél, de csak lassú főzéssel; m ikor látod, hogy sűrűdni kezd jól, tölts citrom-levet belé, hogy meg ne égjen, de gyakran is kevergessed; mikor jó sűrű lesz, cseppentsd fatányérra, s ha megfőtt, felválik, s nem fut el a tányéron, hanem gömbölyégen marad; gyakran kivedd a tűztől, mikor sűrűdik, hogy meg ne égjen. Ha akarod, formába önthedd, mikor igen forró nem lészen, s rázd meg vízben a formát, s ne légyen forró, mikor beléöntöd, s ne is öntsed temér deken, ne is tartsd sokáig a formában, csak mintegy félóráig; rakd dobozba, s ha akarod, üvegbe rakhatod. Míg fel nem forr, sebes tűznél főzheted, de azután lassúnál; ha igen kezd apadni, míg fő, megszaporíthadd fél meszely [1 meszely = kb. 1,5 dl] birsalma-lével. Ezeket a liktáriomokat kovácsszénnél kell főzni, de nem kell fúvóval alatta fúni , hanem sok darab kovácsszenet kell a tűzhöz dobni, s mikor jól megtüzesül, másféle szénnel együtt úgy kell a fazék vagy medence alá rakni, s mindenkor olyannal kell újítani.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc54f","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Másféle öntött birsalma-liktáriom","","A birsalmát tisztán vízben főzd meg jó lágyan, ne légyen sok a vize; az almáját szedd ki, a lágyát metéld le, hogy köves ne légyen, szitán törd által a lágyát; ha két font [1 font = kb. 0,5 kg] birsalmát akarsz megfőzni, annyi font nádcukrot olvassz meg ugyanannyi birsalma-lévben, amennyi font a nádméz , ugyanannyi icce [1 icce = kb. 8 dl] birsalma levet kell reá töltened hidegen a nádmézre, s főzd meg a nádcukrot a birsalma-lévben erősen; ha sűrűdik kicsinyég, cseppentsd fatányérra; ha gömbölyégen áll rajta, megfőtt, s hidegen tedd belé a szitán általtö rt birsalmát, annyi fontot, amennyi font a nádcukor, de a méz is hideg légyen, s által kell szűrni ruhán, míg meleg a méze, főzd együtt a mézet a birsalmával, s megisméred ha megfőtt, arról, jó kemény lészen; de igen vigyázd, hogy meg ne égjen, s úgy a for mát vizezd vagy borozd meg s jól rázd ki a vizét, öntsd a birsalmát melegben belé. Amely birsalma megfőtt, szorítsák meg felül boros kézzel, s a formában álljon mintegy félóráig; azután szedd ki, rakd dobozba.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc550","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Birsalma-liktáriom, melynek a leve fényes s megaluszik","","Nyersen a birsalmát vágd négyfelé, a kövét vesd ki, míg a magva vagyon, rakd fazékba, légyen félig a fazék birsalmával; ha kevessé feljebb sem árt; tölts vizet reá, addig főzd, míg a birsalma jó lágy lészen, csak meg ne hasadjon, de gyakran keverd addig, míg felforr; azután pedig csak a fazekat forgasd: ha lágy lesz, menten leszűrd a levét s rakd rostára a birsalmáját, ha meghűl, úgy hámozd meg; a kövét újobban metéld ki, a levet, kit leszűrsz róla, mérd meg, két icce [1 icce = kb. 8 dl] lévhez két és fél font [1 font = kb. 0,5 kg] nádcukrot, vess egy diónyi birsalma magot közé, két vagy három tojásfehérjét egy tálban erősen habarj meg, s mikor már a mag negyedóráig vagy kevéssé többig van véle, töltsd belé a tojásfehérjét, s úgy főzd osztán birsalm a-lével, s maggal, de vizet ne habarj közibe. Ha citrom nem lesz benne, két vagy három kanál jó bort tölts belé, hadd főjön meg a lével együtt; mikor osztán a birsalma-lév jól megsűrűdik, szűrd meg ruhán által, s mindaddig főzd, míg a levét próbául lecsepp ented egy fatányérra, onnat szépen felválik; akkor két vagy három kanál citrom-levet tölts belé, ha bort nem tölthetsz, egy kicsinyég hadd főjön véle, s osztán rakd ki a birsalmát az üveg csészébe, s úgy szűrd reá a levét.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc551","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Más fényes birsalma-liktáriom","","A birsalmát hámozd meg, a torzsáját s magvát dobd ki, vékonyon szeldeld meg, tölts vizet rá, de ne igen sokat; főzd meg erősen, egy tiszta ruha által szűrd meg, egy kicsinyég meg is facsard, a birsalmáját csak vesd el, a nádcukrot olvaszd meg, egy font [1 fon t = kb. 0,5 kg] nádmézre tölts egy meszely [1 meszely = kb. 4,2 dl] vizet, úgy olvaszd meg, azzal a birsalma-lével töltsd egybe: aminémű édesen szereted, csak annyi nádcukrot tölts közibe. A nádcukrot pedig tojásfehérjével tisztítsd meg; azt a birsalma-lev et, mikor öszvecsinálod, erősen megfőzd, mindaddig, míg azon tányérra kiveszed, s szépen megaluszik.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc552","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Birsalma-lévből más fényes liktáriom","","Egynéhány birsalmát hasogass négy darabba hajastól, savanyú almát is úgy, hogy fele birsalma, fele savanyú alma légyen, s ruhába töltsd, ha jó lágyan megfőtt, és facsard ki jól a levét, s tedd hidegre azt a levet, elegyítsd meg olvasztott nádcukorral úgy, hogy fele olvasztott nádcukor, fele birsalma-lév légyen; ezeket egybeelegyítvén jó erősen főzd meg, de gyakran keverd, hogy meg ne égjen; ha a tányéron cseppentve megáll, öntsd a dobozba.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc553","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Másféle fényes birsalma-liktáriom","","Szedd ki a birsalmának a csíráját, azután rakd fazékba, főzd jó lágyan, a vizet akiben főtt, töltsd egy tiszta fazékba. A birsalmát reszeld meg, a maga levével keverd egybe, aminémű sűrűn gondolod hogy elég, úgy hadd: azután tiszta ruhán szűrd meg, s úgy rakd serpenyőbe, töretlen nádcukrot hányj belé, amennyit gondolsz, hogy elég: osztán mind addig főzd, míg formába veheted.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc554","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Más birsalma-liktáriom borral s fűszerszámmal","","A birsalmát hámozd és metéld meg igen apró szeletekre, azután négy font [1 font = kb. 0,5 kg] birsalmához tégy egy font nádcukrot, s tölts egy icce [1 icce = kb. 8 dl] mustot reá, mennél édesbet; ha pedig igen kemény lenne a birsalma, tölts több mustot reá, hadd forrjon egy kevéssé, s azután töltsd belé a nádcukrot, és midőn eléggé megfőtt, tégy gyömbért, szegfüvet, fahéjat belé; azután is addig főjön, míg megpirul, és keverd, hogy meg ne égjen, s mikor elválik a tányérról, akkor töltsd a formába.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc555","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Birsalmából piros liktáriom","","Hámozd meg a birsalmát, s metéld szeletekre, mosd meg, s tedd medencébe, tölts forró vizet reá, hadd főjön, hogy meglágyuljon; azután töltsd egy ruhába, és nyomd által, de ne igen, hogy tisztán és ritkán maradjon: azut án töltsd egy medencébe, és nádcukrot reá, amennyit gondolod, hogy elég, hadd főjön lassan, s azután úgy élj vele, mint a feljebb való liktá riomokkal.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc556","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Nyers meggy-liktáriom","","Egy fazakat rakj a szorosáig meggyel, de a szárát elmetéld, csak kicsinyt hagyj rajta; tiszta forrott mézzel, aki immár meghidegült, töltsd meg: mindennap forgatni kell úgy, hogy egyik fazékból a másikba töltsed, két hétig úgy tartsd, a levét szűrd le, s főzd meg azt a levet, a tajtékját tisztítsd ki, hidegen töltsd vissza a meggyre; ha másszor is meg kezd tajtékozni, és hidegülni a leve, másszor is főzd meg a levét, letöltvén a meggyről, s meg újabban hidegen töltsd a meggyre vissza. Mind nyers szilvát, s mind nyers diónak a bélit hámozva, ilyen formán csináld, házi mézből.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc557","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Más egész meggy-liktáriom","","A nyers meggynek metéld el a szárát, hogy csak kicsiny maradjon rajta, s rakd a meggyet egy fazékba, öntsd meg forró vízzel, s fedd bé, álljon a meggy a forró vízben ameddig egy tojás megsül, s töltsd le a vizet róla, a meggyet rakd ruhára, hadd száradjon meg; megszáradván a meggy a ruhán, önts megint forrott, de meghűlt vizet reá: két hétig mindennap forgasd, azután főzzed, a levet töltsd le a meggyről, s megtisztulván jól a habjától, töltsd vissza a meggyre hidegen a mézet; azután ha meghabz ik, újabban főzd meg a levét.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc558","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Más egész meggyből liktáriom","","Az egész meggynek a szárát félig mesd el, egy font [1 font = kb. 0,5 kg] vagy icce [1 icce = kb. 8 dl] meggyhez olvassz egy font nádcukrot, és abban főzd meg a meggyet; de mikor főzöd, csak rázogasd, és lassan főzzed; ha pedig másféle mézzel főzöd, egy font nádcukor helyett egy icce másféle mézet végy, olyat, ki már megfőtt vízzel s tiszta.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc559","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Más meggy-liktáriom","","A meggyet kösd bokrokba, s mártsd olvasztott viaszba, de ne légyen meleg a viasz; mikor meghűl, a viaszas meggyet üvegbe rakd, s pincében tarts, mikor télben enni akarod, márto gasd forró vízbe, s hámozd le a viaszát.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc55a","2025-12-08T07:56:12.559000","2025-12-08T07:56:12.559000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
